CODCLI,ESPECIE,PORTE,IDADE
301473,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
327105,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
328131,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
16728,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
324945,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
324251,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
268517,CÃES,PEQUENO,ADULTO
329764,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
63272,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
25675,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
310172,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
325724,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
351,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
58435,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
33460,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
33803,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
17585,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
305348,CÃES,PEQUENO,ADULTO
17441,CÃES,GRANDE,ADULTO
22795,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
307980,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326534,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
20538,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
59985,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
18884,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
33352,CÃES,MÉDIO|GRANDE,ADULTO
18572,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
18244,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
2197,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
318364,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
305710,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
62223,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
15898,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
318589,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
316683,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
57471,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
308458,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
15517,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
307127,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
4281,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
319456,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
58263,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
319402,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
270572,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
13294,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
269900,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
20311,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
317965,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
320108,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
16335,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
25294,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
19259,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
32520,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
319048,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
13797,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
61955,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
306383,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
308697,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
32748,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
18182,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326701,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
312355,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
13958,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
24569,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
26171,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
268089,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
301657,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
64402,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
25336,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
20495,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
305430,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
320988,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
57666,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
319818,CÃES,PEQUENO,SÊNIOR
329875,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
271191,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
20686,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
318902,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
63885,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
331968,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
19792,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
267952,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
332801,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
330740,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
33095,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
59522,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
333092,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
331924,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
331219,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
13251,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
333405,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
313306,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
63254,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
333640,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
19533,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
318152,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
12935,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
305609,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
22647,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
21082,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
15584,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
320079,CÃES|GATOS,MÉDIO,FILHOTE|ADULTO|SÊNIOR
6683,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
14515,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR
57836,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
58034,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
321218,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
308034,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
323735,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
20923,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
17452,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
324510,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
57635,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
21626,CÃES,PEQUENO,ADULTO
325398,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
18525,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
306011,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR
20443,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
62208,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
303271,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
57516,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
15743,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
7000,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
12380,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
24760,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
13763,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
20598,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
329008,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
32942,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
316765,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
64154,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
64101,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
326089,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
330438,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
301552,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
63051,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
301652,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
22643,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
33285,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
327200,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
331169,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
17326,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
13463,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
295225,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
64841,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
22264,CÃES,PEQUENO,ADULTO
303305,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
332144,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
21011,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
25030,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
332614,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
318633,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
269984,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
307672,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
267154,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
323603,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
3771,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
314585,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
312810,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
55792,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
564,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
3334,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
309566,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
17376,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
55990,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
2761,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
2728,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
321317,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
308593,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
318066,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
308216,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
57505,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
33133,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
318933,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
16894,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
16373,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
318655,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
267904,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
22694,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
18016,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
325851,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
6752,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
302070,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
310363,CÃES|GATOS,MÉDIO|GRANDE,ADULTO
267829,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
22484,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
14106,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
62425,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
64893,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
328372,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
319492,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
4337,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
21773,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
58464,CÃES,PEQUENO,ADULTO
271247,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
327587,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
14161,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
56262,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
329939,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
18634,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
305674,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
55453,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
15973,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
18119,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
18801,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
321535,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
58588,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
332024,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
320717,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
17664,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
13566,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
321207,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
270507,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
270405,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
63327,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
62325,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
15779,CÃES,PEQUENO,ADULTO
57773,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
317922,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
24619,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
267554,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
58088,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
63766,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
333626,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
16559,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
312544,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
333647,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
2656,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
14470,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
329396,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR
13825,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
321322,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
305874,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
20350,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
334140,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
302505,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
20582,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
324030,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
18996,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
57847,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
25640,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
21104,CÃES,PEQUENO,ADULTO
315443,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
307786,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
330060,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
329560,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
266687,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
18579,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
331754,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
17065,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
58246,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
15611,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
61786,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
267791,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
13885,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
25865,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
319826,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
302122,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
3256,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
321046,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
320923,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
309165,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
324705,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE
13361,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
326340,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
16637,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
307385,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
25505,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
327592,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
14104,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
321263,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
270244,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR
270342,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
28381,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
318530,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
327470,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
57811,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
328848,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
25251,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR
56208,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
58484,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR
17369,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
14296,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
32573,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
306921,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
13291,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
321253,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
32698,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO
320137,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
313104,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR
306413,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
320808,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO
331288,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR
